term_key,form_display,form_normalized,count,entry_count,text_sources,author_groups
φασηλιον,φασήλιον,φασηλιον,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
φασηλιον σπερμα,φασήλιον σπέρμα,φασηλιον σπερμα,1,1,ORIB_CM,Oribasius
φασηλος,φάσηλος,φασηλος,5,5,AET_LM;GAL_ALIM,Aetius;Galen
φασιανικος,φασιανικός,φασιανικος,1,1,AET_LM,Aetius
φασιλιον,φασίλιον,φασιλιον,1,1,PAUL_AEG,Paul
φασιλιον σπερμα,φασίλιον σπέρμα,φασιλιον σπερμα,1,1,PAUL_AEG,Paul
φασιολον,φασίολον,φασιολον,1,1,GAL_SMT,Galen
φασιολον σπερμα,φασίoλον σπέρμα,φασιoλον σπερμα,1,1,GAL_SMT,Galen
φασιολος,φασίολος,φασιολος,1,1,AET_LM,Aetius
φαττα,φάττα,φαττα,1,1,AET_LM,Aetius
φαττης,φάττης,φαττης,1,1,PAUL_AEG,Paul
φαττης αιμα,φάττης αἷμα,φαττης αιμα,1,1,AET_LM,Aetius
φελλος,φελλός,φελλος,1,1,PAUL_AEG,Paul
φερομβρον,φέρομβρον,φερομβρον,1,1,DIOSC_DMM,Dioscorides
φηγος,φηγός,φηγος,4,4,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
φηνη,φηνή,φηνη,1,1,DIOSC_DMM,Dioscorides
φθοριος εμβρυων οινος,φθόριος ἐμβρύων οἶνος,φθοριος εμβρυων οινος,1,1,DIOSC_DMM,Dioscorides
φιλανθρωπον,φιλάνθρωπον,φιλανθρωπον,3,3,AET_LM;DIOSC_DMM;PAUL_AEG,Aetius;Dioscorides;Paul
φιλανθρωπος,φιλάνθρωπος,φιλανθρωπος,2,2,AET_LM;GAL_SMT,Aetius;Galen
φιλεταιριον,Φιλεταίριον,φιλεταιριον,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
φιλεταιριον,φιλεταίριον,φιλεταιριον,4,4,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
φιλεταιριον,φιλεταίριον,φιλεταιριον,1,1,PAUL_AEG,Paul
φιλεταιρον,φιλέταιρον,φιλεταιρον,1,1,PAUL_AEG,Paul
φιλοφαρες,φιλοφαρές,φιλοφαρες,1,1,DIOSC_DMM,Dioscorides
φιλυρα,φιλύρα,φιλυρα,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
φιλυρας του δενδρου τα φυλλα,Φιλύρας τοῦ δένδρου τὰ φύλλα,φιλυρας του δενδρου τα φυλλα,1,1,PAUL_AEG,Paul
φλεγμα,φλέγμα,φλεγμα,54,54,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
φλεγμα,φλέγμα,φλεγμα,4,4,AET_LM;PAUL_AEG,Aetius;Paul
φλεγμα γλισχρον,φλέγμα γλίσχρον,φλεγμα γλισχρον,1,1,AET_LM,Aetius
φλεγματωδες αιμα,φλεγματῶδες αἷμα,φλεγματωδες αιμα,1,1,GAL_SMT,Galen
φλεγματωδης,φλεγματώδης,φλεγματωδης,1,1,DIOSC_DMM,Dioscorides
φλεγματωδης χυμος,φλεγματώδης χυμός,φλεγματωδης χυμος,1,1,AET_LM,Aetius
φλοιον,φλοιόν,φλοιον,1,1,DIOSC_DMM,Dioscorides
φλοιον,φλοιὸν,φλοιον,12,12,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT,Aetius;Dioscorides;Galen
φλοιος,φλοιός,φλοιος,3,3,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
φλοιος,φλοιὸς,φλοιος,44,44,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φλοιος,φλοιός,φλοιος,5,5,AET_LM;GAL_SMT;PAUL_AEG,Aetius;Galen;Paul
φλοιος αυτου,φλοιὸς αὐτοῦ,φλοιος αυτου,1,1,GAL_SMT,Galen
φλοιος δε λιβανου,φλοιὸς δὲ λιβάνου,φλοιος δε λιβανου,1,1,DIOSC_DMM,Dioscorides
φλοιος ριζης,φλοιὸς ῥίζης,φλοιος ριζης,2,2,AET_LM,Aetius
φλοιος στροβιλου,φλοιὸς στροβίλου,φλοιος στροβιλου,1,1,DIOSC_DMM,Dioscorides
φλοιος της ριζης,φλοιὸς τῆς ῥίζης,φλοιος της ριζης,2,2,DIOSC_DMM,Dioscorides
φλοιος της ριζης,φλοιὸς τῆς ῥίζης,φλοιος της ριζης,3,3,AET_LM;GAL_SMT,Aetius;Galen
φλοιου,φλοιοῦ,φλοιου,2,2,AET_LM;DIOSC_DMM,Aetius;Dioscorides
φλοιῳ,φλοιῷ,φλοιω,2,2,GAL_SMT;ORIB_CM,Galen;Oribasius
φλομις,φλομίς,φλομις,2,2,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
φλομιτις,φλομῖτις,φλομιτις,1,1,PAUL_AEG,Paul
φλομος,φλόμος,φλομος,19,19,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φλομος,φλόμος,φλομος,2,2,PAUL_AEG,Paul
φλομος αγριος,φλόμος ἄγριος,φλομος αγριος,1,1,GAL_SMT,Galen
φλομος ιδαιος,φλόμος Ἰδαῖος,φλομος ιδαιος,1,1,DIOSC_DMM,Dioscorides
φλομος λευκη,φλόμος λευκή,φλομος λευκη,1,1,ORIB_CM,Oribasius
φλομος μελαινη,φλόμος μελαίνη,φλομος μελαινη,1,1,ORIB_CM,Oribasius
φλομος στενοφυλλος,φλόμος στενόφυλλος,φλομος στενοφυλλος,1,1,DIOSC_DMM,Dioscorides
φλομος στεφανωματικος,φλόμος στεφανωματικός,φλομος στεφανωματικος,1,1,DIOSC_DMM,Dioscorides
φλονιτις,φλονῖτις,φλονιτις,2,2,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
φοινικιτης,φοινικίτης,φοινικιτης,1,1,DIOSC_DMM,Dioscorides
φοινικοβαλανος,φοινικοβάλανος,φοινικοβαλανος,1,1,DIOSC_DMM,Dioscorides
φοινικουν,φοινικοῦν,φοινικουν,1,1,DIOSC_DMM,Dioscorides
φοινιξ,φοῖνιξ,φοινιξ,12,12,AET_LM;DIOSC_DMM;GAL_ALIM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φοινιξ θηβαικος,φοῖνιξ Θηβαϊκός,φοινιξ θηβαικος,1,1,DIOSC_DMM,Dioscorides
φοινιξ χυδαιος,φοῖνιξ χυδαῖος,φοινιξ χυδαιος,1,1,DIOSC_DMM,Dioscorides
φορβιον,φόρβιον,φορβιον,1,1,GAL_SMT,Galen
φορβιου σπερματι,φορβίου σπέρματι,φορβιου σπερματι,1,1,GAL_SMT,Galen
φορμιον,Φόρμιον,φορμιον,1,1,ORIB_CM,Oribasius
φορμιον,φορμίον,φορμιον,1,1,PAUL_AEG,Paul
φορυτον,φόρυτον,φορυτον,1,1,PAUL_AEG,Paul
φορυτος,φόρυτος,φορυτος,1,1,GAL_SMT,Galen
φου,φοῦ,φου,9,9,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φου η ριζα,Φοῦ ἡ ῥίζα,φου η ριζα,1,1,ORIB_CM,Oribasius
φραγμιτης,φραγμίτης,φραγμιτης,1,1,DIOSC_DMM,Dioscorides
φραγμιτης,φραγμίτης,φραγμιτης,1,1,PAUL_AEG,Paul
φρυγανον,φρύγανον,φρυγανον,1,1,DIOSC_DMM,Dioscorides
φρυγεισα κριθη,φρυγεῖσα κριθή,φρυγεισα κριθη,1,1,AET_LM,Aetius
φρυγιος,Φρύγιος,φρυγιος,3,3,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
φρυγιος,φρυγιος,φρυγιος,1,1,PAUL_AEG,Paul
φρυγιος,φρύγιος,φρυγιος,1,1,GAL_SMT,Galen
φρυγιος λιθος,Φρύγιος λίθος,φρυγιος λιθος,1,1,DIOSC_DMM,Dioscorides
φρυκτη ρητινη,φρυκτὴ ῥητίνη,φρυκτη ρητινη,1,1,AET_LM,Aetius
φρυνινον,φρύνινον,φρυνινον,1,1,PAUL_AEG,Paul
φρυνιον,φρύνιον,φρυνιον,1,1,DIOSC_DMM,Dioscorides
φρυνος,φρῦνος,φρυνος,1,1,DIOSC_DMM,Dioscorides
φυ,φῦ,φυ,1,1,ORIB_CM,Oribasius
φυγελιτης,Φυγελίτης,φυγελιτης,1,1,DIOSC_DMM,Dioscorides
φυκη,φύκη,φυκη,1,1,PAUL_AEG,Paul
φυκις,φυκίς,φυκις,1,1,AET_LM,Aetius
φυκος,φῦκος,φυκος,12,12,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φυκος θαλασσιον,φῦκος θαλάσσιον,φυκος θαλασσιον,1,1,DIOSC_DMM,Dioscorides
φυλλα,φύλλα,φυλλα,254,250,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φυλλα,φύλλα,φυλλα,106,106,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
φυλλα βατου,φύλλα βάτου,φυλλα βατου,1,1,GAL_SMT,Galen
φυλλα λαπαθου,φύλλα λαπάθου,φυλλα λαπαθου,1,1,GAL_SMT,Galen
φυλλα στροβιλου,φύλλα στροβίλου,φυλλα στροβιλου,1,1,DIOSC_DMM,Dioscorides
φυλλα της βοτανης,φύλλα τῆς βοτάνης,φυλλα της βοτανης,2,2,ORIB_CM,Oribasius
φυλλα της κυπρου,φύλλα τῆς κύπρου,φυλλα της κυπρου,1,1,AET_LM,Aetius
φυλλα της ραφανιδος,φύλλα τῆς ῥαφανίδος,φυλλα της ραφανιδος,1,1,GAL_ALIM,Galen
φυλλαρια,φυλλάρια,φυλλαρια,10,10,DIOSC_DMM,Dioscorides
φυλλαριοις,φυλλαρίοις,φυλλαριοις,3,3,DIOSC_DMM,Dioscorides
φυλλιτις,Φυλλῖτις,φυλλιτις,2,2,ORIB_CM;PAUL_AEG,Oribasius;Paul
φυλλιτις,φυλλῖτις,φυλλιτις,2,2,DIOSC_DMM;GAL_SMT,Dioscorides;Galen
φυλλοις,φύλλοις,φυλλοις,16,16,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
φυλλοις,φύλλοις,φυλλοις,17,17,AET_LM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Galen;Oribasius;Paul
φυλλοις αμφοτερων των δενδρων,φύλλοις ἀμφοτέρων τῶν δένδρων,φυλλοις αμφοτερων των δενδρων,2,1,AET_LM,Aetius
φυλλοις κικεας,φύλλοις κικέας,φυλλοις κικεας,1,1,AET_LM,Aetius
φυλλον,φύλλον,φυλλον,22,22,AET_LM;DIOSC_DMM,Aetius;Dioscorides
φυλλον,φύλλον,φυλλον,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
φυλλον ινδικον,φύλλον ἰνδικόν,φυλλον ινδικον,1,1,AET_LM,Aetius
φυλλον μαλαβαθρου,Φύλλον μαλαβάθρου,φυλλον μαλαβαθρου,1,1,ORIB_CM,Oribasius
φυλλον μαλαβαθρου,φύλλον μαλαβάθρου,φυλλον μαλαβαθρου,1,1,GAL_SMT,Galen
φυλλου,φύλλου,φυλλου,1,1,DIOSC_DMM,Dioscorides
φυλλου ναρδοσταχυος,φύλλου ναρδοστάχυος,φυλλου ναρδοσταχυος,1,1,AET_LM,Aetius
φυλλων,φύλλων,φυλλων,16,16,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
φυλλων,φύλλων,φυλλων,14,14,AET_LM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Galen;Oribasius;Paul
φυλλων αμπελου,φύλλων ἀμπέλου,φυλλων αμπελου,1,1,DIOSC_DMM,Dioscorides
φυλλων αμπελου,φύλλων ἀμπέλου,φυλλων αμπελου,1,1,AET_LM,Aetius
φυλλων δαφνης,φύλλων δάφνης,φυλλων δαφνης,1,1,GAL_SMT,Galen
φυλλων ηριγεροντος,φύλλων ἠριγέροντος,φυλλων ηριγεροντος,1,1,DIOSC_DMM,Dioscorides
φυλλων θριδακινης,φύλλων θριδακίνης,φυλλων θριδακινης,1,1,AET_LM,Aetius
φυλλων καππαρεως,φύλλων καππάρεως,φυλλων καππαρεως,1,1,AET_LM,Aetius
φυλλων τευτλου,φύλλων τεύτλου,φυλλων τευτλου,1,1,AET_LM,Aetius
φυλλων της κυπρου,φύλλων τῆς κύπρου,φυλλων της κυπρου,1,1,AET_LM,Aetius
φυλλων της μυρσινης,φύλλων τῆς μυρσίνης,φυλλων της μυρσινης,1,1,AET_LM,Aetius
φυσωδες πνευμα,φυσῶδες πνεῦμα,φυσωδες πνευμα,2,2,AET_LM;GAL_SMT,Aetius;Galen
φυτευμα,φύτευμα,φυτευμα,1,1,DIOSC_DMM,Dioscorides
φυτον,φυτόν,φυτον,2,2,AET_LM;DIOSC_DMM,Aetius;Dioscorides
φωκη,φώκη,φωκη,1,1,GAL_SMT,Galen
χαλαστραιον,χαλαστραῖον,χαλαστραιον,1,1,PAUL_AEG,Paul
χαλβανη,Χαλβάνη,χαλβανη,1,1,ORIB_CM,Oribasius
χαλβανη,χαλβάνη,χαλβανη,6,6,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
χαλβανη,χαλβάνη,χαλβανη,1,1,PAUL_AEG,Paul
χαλκανθεμον,χαλκάνθεμον,χαλκανθεμον,1,1,DIOSC_DMM,Dioscorides
χαλκανθες,χαλκανθές,χαλκανθες,1,1,DIOSC_DMM,Dioscorides
χαλκανθον,χάλκανθον,χαλκανθον,1,1,DIOSC_DMM,Dioscorides
χαλκανθον,χαλκάνθον,χαλκανθον,5,5,AET_LM;DIOSC_DMM,Aetius;Dioscorides
χαλκανθος,χάλκανθος,χαλκανθος,3,3,AET_LM;GAL_SMT;ORIB_CM,Aetius;Galen;Oribasius
χαλκανθος,χαλκάνθος,χαλκανθος,4,4,DIOSC_DMM,Dioscorides
χαλκανθος,χάλκανθος,χαλκανθος,3,3,AET_LM;GAL_SMT;PAUL_AEG,Aetius;Galen;Paul
χαλκας,χάλκας,χαλκας,1,1,DIOSC_DMM,Dioscorides
χαλκιδικη σαυρα,Χαλκιδικὴ σαύρα,χαλκιδικη σαυρα,1,1,DIOSC_DMM,Dioscorides
χαλκιδικη σαυρα,χαλκιδικὴ σαύρα,χαλκιδικη σαυρα,1,1,PAUL_AEG,Paul
χαλκιτης,χαλκίτης,χαλκιτης,4,4,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
χαλκιτις,Χαλκῖτις,χαλκιτις,1,1,ORIB_CM,Oribasius
χαλκιτις,χαλκῖτις,χαλκιτις,20,20,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
χαλκιτις κεκαυμενη,χαλκῖτις κεκαυμένη,χαλκιτις κεκαυμενη,1,1,GAL_SMT,Galen
χαλκος,χαλκός,χαλκος,38,38,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
χαλκος,χαλκός,χαλκος,4,4,GAL_SMT;PAUL_AEG,Galen;Paul
χαλκος ερυθρος,χαλκὸς ἐρυθρός,χαλκος ερυθρος,1,1,AET_LM,Aetius
χαλκος κεκαυμενος,χαλκός κεκαυμένος,χαλκος κεκαυμενος,4,4,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM,Aetius;Dioscorides;Galen;Oribasius
χαλκος κεκαυμενος,χαλκὸς κεκαυμένος,χαλκος κεκαυμενος,2,2,DIOSC_DMM;ORIB_CM,Dioscorides;Oribasius
χαλκος κεκαυμενος,χαλκὸς κεκαυμένος,χαλκος κεκαυμενος,1,1,PAUL_AEG,Paul
χαλκος κυπριος,χαλκός κύπριος,χαλκος κυπριος,1,1,DIOSC_DMM,Dioscorides
χαλκου ανθος,χαλκοῦ ἄνθος,χαλκου ανθος,3,3,AET_LM;GAL_SMT;PAUL_AEG,Aetius;Galen;Paul
χαλκου ανθους,χαλκοῦ ἄνθους,χαλκου ανθους,1,1,DIOSC_DMM,Dioscorides
χαλκου λεπις,χαλκοῦ λεπίς,χαλκου λεπις,1,1,AET_LM,Aetius
χαλκους λιθος,χαλκοῦς λίθος,χαλκους λιθος,1,1,DIOSC_DMM,Dioscorides
χαμαιακτη,χαμαιάκτη,χαμαιακτη,5,5,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
χαμαιβαλανον,χαμαιβάλανον,χαμαιβαλανον,1,1,DIOSC_DMM,Dioscorides
χαμαιδαφνη,χαμαιδάφνη,χαμαιδαφνη,4,4,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
χαμαιδαφνη,χαμαιδάφνη,χαμαιδαφνη,1,1,PAUL_AEG,Paul
χαμαιδρυς,Χαμαίδρυς,χαμαιδρυς,1,1,ORIB_CM,Oribasius
χαμαιδρυς,χαμαίδρυς,χαμαιδρυς,5,5,AET_LM;DIOSC_DMM;GAL_SMT,Aetius;Dioscorides;Galen
χαμαιδρυς,χαμαίδρυς,χαμαιδρυς,3,2,PAUL_AEG,Paul
χαμαιζηλος φοινιξ,χαμαίζηλος φοῖνιξ,χαμαιζηλος φοινιξ,1,1,DIOSC_DMM,Dioscorides
χαμαικισσος,χαμαίκισσος,χαμαικισσος,2,2,DIOSC_DMM;PAUL_AEG,Dioscorides;Paul
χαμαικισσος,χαμαικίσσος,χαμαικισσος,1,1,ORIB_CM,Oribasius
χαμαικισσος,χαμαικισσός,χαμαικισσος,1,1,GAL_SMT,Galen
χαμαικισσου ανθος,Χαμαικίσσου ἄνθος,χαμαικισσου ανθος,1,1,ORIB_CM,Oribasius
χαμαικισσου ανθος,χαμαικισσοῦ ἄνθος,χαμαικισσου ανθος,1,1,GAL_SMT,Galen
χαμαικισσου το ανθος,Χαμαικίσσου τὸ ἄνθος,χαμαικισσου το ανθος,1,1,PAUL_AEG,Paul
χαμαιλεα,χαμαιλέα,χαμαιλεα,1,1,ORIB_CM,Oribasius
χαμαιλεοντος η ριζα του μεν μελανος,Χαμαιλέοντος ἡ ῥίζα τοῦ μὲν μέλανος,χαμαιλεοντος η ριζα του μεν μελανος,1,1,AET_LM,Aetius
χαμαιλεοντος η ριζα του μεν μελανος,χαμαιλέοντος ἡ ῥίζα τοῦ μὲν μέλανος,χαμαιλεοντος η ριζα του μεν μελανος,1,1,GAL_SMT,Galen
χαμαιλευκη,Χαμαιλεύκη,χαμαιλευκη,1,1,ORIB_CM,Oribasius
χαμαιλευκη,χαμαιλεύκη,χαμαιλευκη,2,2,AET_LM;GAL_SMT,Aetius;Galen
χαμαιλευκη,χαμαιλεύκη,χαμαιλευκη,1,1,PAUL_AEG,Paul
χαμαιλεων,χαμαιλέων,χαμαιλεων,14,14,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Aetius;Dioscorides;Galen;Oribasius;Paul
χαμαιλεων λευκος,χαμαιλέων λευκός,χαμαιλεων λευκος,6,6,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
χαμαιλεων μελας,χαμαιλέων μέλας,χαμαιλεων μελας,5,5,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
χαμαιλιβανος,χαμαιλίβανος,χαμαιλιβανος,1,1,AET_LM,Aetius
χαμαιμηλον,χαμαίμηλον,χαμαιμηλον,6,6,AET_LM;DIOSC_DMM;GAL_SMT;ORIB_CM,Aetius;Dioscorides;Galen;Oribasius
χαμαιμηλον,χαμαιμήλον,χαμαιμηλον,1,1,PAUL_AEG,Paul
χαμαιμηλον,χαμαίμηλον,χαμαιμηλον,1,1,PAUL_AEG,Paul
χαμαιμηλος,χαμαίμηλος,χαμαιμηλος,1,1,AET_LM,Aetius
χαμαιμυρσινη,χαμαιμυρσίνη,χαμαιμυρσινη,1,1,DIOSC_DMM,Dioscorides
χαμαιπευκη,χαμαιπεύκη,χαμαιπευκη,1,1,DIOSC_DMM,Dioscorides
χαμαιπιτυς,Χαμαιπίτυς,χαμαιπιτυς,1,1,ORIB_CM,Oribasius
χαμαιπιτυς,χαμαίπιτυς,χαμαιπιτυς,3,3,AET_LM;DIOSC_DMM,Aetius;Dioscorides
χαμαιπιτυς,χαμαιπίτυς,χαμαιπιτυς,5,5,DIOSC_DMM;GAL_SMT;ORIB_CM;PAUL_AEG,Dioscorides;Galen;Oribasius;Paul
χαμαιπιτυς,χαμαίπιτυς,χαμαιπιτυς,1,1,PAUL_AEG,Paul
χαμαιρωψ,χαμαίρωψ,χαμαιρωψ,1,1,DIOSC_DMM,Dioscorides
χαμαιρωψ,χαμαίρωψ,χαμαιρωψ,1,1,PAUL_AEG,Paul
χαμαισυκη,Χαμαισύκη,χαμαισυκη,1,1,PAUL_AEG,Paul
χαμαισυκη,χαμαισύκη,χαμαισυκη,3,3,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
χαμελαια,χαμελαία,χαμελαια,6,6,AET_LM;DIOSC_DMM;GAL_SMT;PAUL_AEG,Aetius;Dioscorides;Galen;Paul
χαρακιας,χαρακίας,χαρακιας,3,3,DIOSC_DMM;GAL_SMT;ORIB_CM,Dioscorides;Galen;Oribasius
χαρακιας,χαρακίας,χαρακιας,1,1,PAUL_AEG,Paul
χαρακιτης,χαρακίτης,χαρακιτης,1,1,AET_LM,Aetius
